,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
110,0.08441896438598633,0.0019597807265976574,0.0020006179809570314,1.784161275279017e-07,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.5,0.5054945054945055,0.4835164835164835,0.5054945054945055,0.5082417582417582,0.5005494505494505,0.008927514730369178,188,0.5054945054945055,0.5048076923076923,0.5061813186813187,0.5006868131868132,0.5288461538461539,0.5092032967032967,0.010005809808502379
111,0.11302566528320312,0.02422106260641554,0.0020006656646728515,2.431401974483864e-07,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",0.5,0.5082417582417582,0.5027472527472527,0.49725274725274726,0.46153846153846156,0.493956043956044,0.016611226876737318,217,0.5556318681318682,0.5013736263736264,0.5625,0.49862637362637363,0.5995879120879121,0.543543956043956,0.0385805654310821
112,0.10402369499206543,0.024394047014676658,0.001600360870361328,0.0004899599046507802,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 40}",0.49725274725274726,0.5054945054945055,0.4697802197802198,0.5164835164835165,0.48626373626373626,0.4950549450549451,0.016056746369453263,212,0.5508241758241759,0.4993131868131868,0.5061813186813187,0.4951923076923077,0.5673076923076923,0.5237637362637363,0.0295013247304276
113,0.12362837791442871,0.027051465408058674,0.002000284194946289,3.8146972656249997e-07,0.01,"(25, 25)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 45}",0.5027472527472527,0.5467032967032966,0.4835164835164835,0.5439560439560439,0.5054945054945055,0.5164835164835165,0.024755780936414944,78,0.5267857142857143,0.5302197802197802,0.5824175824175825,0.6353021978021978,0.5995879120879121,0.5748626373626373,0.041534881961004175
114,0.14743351936340332,0.05070492110398618,0.002002382278442383,4.1091080709096e-06,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.4807692307692308,0.5,0.489010989010989,0.5164835164835165,0.510989010989011,0.49945054945054945,0.013278072498455579,194,0.5968406593406593,0.49038461538461536,0.6043956043956044,0.6936813186813187,0.510989010989011,0.5792582417582418,0.07292856542613543
115,0.128029203414917,0.020282727572186854,0.002200412750244141,0.00040051938167703487,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.5384615384615384,0.5027472527472527,0.5137362637362637,0.5274725274725275,0.5576923076923077,0.528021978021978,0.019144232296905886,20,0.5837912087912088,0.635989010989011,0.573489010989011,0.5755494505494505,0.5666208791208791,0.5870879120879121,0.02505654154350681
116,0.1652376651763916,0.07861939055855098,0.0020003318786621094,2.132480599880018e-07,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.554945054945055,0.521978021978022,0.5274725274725275,0.5631868131868132,0.5082417582417582,0.5351648351648352,0.02066109415050898,6,0.6593406593406593,0.5267857142857143,0.6820054945054945,0.7740384615384616,0.5473901098901099,0.637912087912088,0.091079197619992
117,0.15383496284484863,0.00833036053240688,0.00200037956237793,1.7841612752790173e-07,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.532967032967033,0.5164835164835165,0.5604395604395604,0.47527472527472525,0.5082417582417582,0.5186813186813187,0.028091918749811477,57,0.5130494505494505,0.5151098901098901,0.5054945054945055,0.5309065934065934,0.4951923076923077,0.5119505494505494,0.011773188097371488
118,0.20164761543273926,0.04923396281743936,0.0023986339569091798,0.0004878273126069093,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.5082417582417582,0.49725274725274726,0.5192307692307693,0.49175824175824173,0.5274725274725275,0.5087912087912088,0.01327807249845559,143,0.6284340659340659,0.5535714285714286,0.5432692307692307,0.5728021978021978,0.5130494505494505,0.5622252747252748,0.03833525185568484
119,0.3104709625244141,0.16346492538723642,0.0024003982543945312,0.0004903685855318217,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.46153846153846156,0.5467032967032966,0.532967032967033,0.510989010989011,0.5384615384615384,0.5181318681318682,0.030670957663632644,60,0.5473901098901099,0.7925824175824175,0.7651098901098901,0.5927197802197802,0.5858516483516484,0.6567307692307691,0.10127027251686753
120,0.23285284042358398,0.07727696902919493,0.0024005889892578123,0.0004901155229937279,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.5439560439560439,0.5137362637362637,0.4945054945054945,0.521978021978022,0.5412087912087912,0.5230769230769231,0.01827284521792953,30,0.5817307692307693,0.5384615384615384,0.5398351648351648,0.7287087912087912,0.7623626373626373,0.6302197802197802,0.0960228699789298
121,0.2032461643218994,0.022680429616619504,0.0026006221771240233,0.0004898430342823861,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.510989010989011,0.5192307692307693,0.5192307692307693,0.5137362637362637,0.5521978021978022,0.5230769230769231,0.01490621974313248,30,0.635989010989011,0.6620879120879121,0.5487637362637363,0.5989010989010989,0.5899725274725275,0.6071428571428571,0.039043381536832775
122,0.22205066680908203,0.025781367202005363,0.0026007175445556642,0.0004902129593966984,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.44505494505494503,0.5054945054945055,0.4725274725274725,0.5247252747252747,0.5192307692307693,0.49340659340659343,0.030224774812033135,226,0.625,0.6943681318681318,0.6146978021978022,0.6071428571428571,0.6778846153846154,0.6438186813186813,0.0353921439332483
