,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.28973229726155597,0.06501392772755892,0.0010001659393310547,0.0,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.5509868421052632,0.528052805280528,0.533003300330033,0.5373626373626373,0.009858795954766615,6,0.5206270627062707,0.5420098846787479,0.5345963756177924,0.5324111076676036,0.008865205990735356
1,0.26706385612487793,0.018242253223915636,0.000996987024943034,4.6652667113746555e-06,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.48848684210526316,0.5082508250825083,0.4966996699669967,0.4978021978021978,0.008108321663117528,145,0.5602310231023102,0.49917627677100496,0.5271828665568369,0.5288633888100507,0.024953805704109454
2,0.2733956178029378,0.014387025077330046,0.0010000864664713542,2.247831920581015e-07,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.506578947368421,0.5165016501650165,0.5445544554455446,0.5225274725274726,0.016081458412882332,19,0.5346534653465347,0.5082372322899505,0.5485996705107083,0.5304967893823979,0.01673798217795377
3,0.29540038108825684,0.03642599007603799,0.0013335545857747395,0.0004713141679983425,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5,0.49504950495049505,0.528052805280528,0.5076923076923077,0.014526536294558776,70,0.4991749174917492,0.500823723228995,0.5494233937397035,0.5164740114868159,0.023308453162246688
4,0.34907976786295575,0.057213635913811026,0.0016667842864990234,0.0004717076892080888,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.506578947368421,0.49834983498349833,0.504950495049505,0.5032967032967033,0.0035577820491221003,110,0.5371287128712872,0.5016474464579901,0.5041186161449753,0.5142982584914175,0.016175061160089425
5,0.3100709120432536,0.026876651924811017,0.000999768575032552,4.052336624139774e-07,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.524671052631579,0.49174917491749176,0.5115511551155115,0.5093406593406593,0.013534384211739662,60,0.5222772277227723,0.49093904448105435,0.5107084019769358,0.5079748913935874,0.012938946178233391
6,0.32674090067545575,0.015630900830121194,0.001333793004353841,0.00047148278552956437,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.4967105263157895,0.4900990099009901,0.5016501650165016,0.49615384615384617,0.004729610725327681,154,0.49834983498349833,0.5024711696869851,0.514827018121911,0.5052160075974649,0.007001190013624
7,0.35074623425801593,0.02546601499195587,0.0013339519500732422,0.0004713705145349331,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5,0.49834983498349833,0.5099009900990099,0.5027472527472527,0.005099010994079722,116,0.5,0.500823723228995,0.5461285008237232,0.515650741350906,0.0215536539338719
8,0.3667500813802083,0.020730643963161485,0.0013337135314941406,0.0004717075687024718,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.49835526315789475,0.466996699669967,0.5,0.48846153846153845,0.015180291067282043,175,0.5,0.5123558484349259,0.49917627677100496,0.5038440417353103,0.006028143437699108
9,0.1410353978474935,0.021971101017622917,0.0010002454121907551,1.1239159602905075e-07,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.5131578947368421,0.5198019801980198,0.4867986798679868,0.5065934065934066,0.014246198687241954,84,0.5379537953795379,0.5280065897858319,0.5354200988467874,0.5337934946707191,0.004220671798032958
10,0.17704057693481445,0.018188465981464046,0.0006667772928873698,0.00047148274534186793,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.5296052631578947,0.48514851485148514,0.504950495049505,0.5065934065934066,0.01819142276462466,84,0.5462046204620462,0.4942339373970346,0.500823723228995,0.5137540936960252,0.023103157574553272
11,0.2207198143005371,0.020985827959973852,0.0010001659393310547,0.0,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.4917763157894737,0.5,0.5148514851485149,0.5021978021978022,0.009550058356592223,121,0.5313531353135313,0.49670510708401977,0.4975288303130148,0.5085290242368553,0.01614258683978151
12,0.24372196197509766,0.015437820504226075,0.0010003248850504558,2.247831920581015e-07,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.5032894736842105,0.48514851485148514,0.48184818481848185,0.4901098901098901,0.009431368710750246,168,0.5,0.500823723228995,0.4958813838550247,0.49890170236133985,0.002162001063704495
