,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.15663557052612304,0.01808842786122968,0.0012001514434814454,0.0004002094694901353,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.10714285714285714,0.10220994475138122,0.116991643454039,0.18207282913165265,0.10140845070422536,0.12186978297161936,0.030484348845310344,165,0.12142358688066993,0.12613240418118468,0.12239221140472879,0.19236111111111112,0.12482662968099861,0.13742718865173864,0.027518168143423973
1,0.26285977363586427,0.04019075330791096,0.00200042724609375,0.0006324097029183531,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.3241758241758242,0.27348066298342544,0.4373259052924791,0.4257703081232493,0.3408450704225352,0.3600445186421814,0.062404236321331276,148,0.35450104675505933,0.3749128919860627,0.41307371349095967,0.42916666666666664,0.37933425797503467,0.3901977153747566,0.027084250544725807
2,0.4923120975494385,0.059830934617015503,0.002600574493408203,0.000489998745425609,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5439560439560439,0.6077348066298343,0.5793871866295265,0.6050420168067226,0.5690140845070423,0.5809682804674458,0.02378400384455038,127,0.5826936496859735,0.662020905923345,0.614047287899861,0.6277777777777778,0.6262135922330098,0.6225506427039933,0.025532445062312597
3,0.5949348926544189,0.15522844295238086,0.004200792312622071,0.0004002571958060511,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.695054945054945,0.6519337016574586,0.7493036211699164,0.6946778711484594,0.7323943661971831,0.7045075125208681,0.033891256174635856,53,0.7145847871598046,0.7616724738675958,0.8164116828929068,0.6708333333333333,0.7926490984743412,0.7512302751455964,0.05268725538209382
4,0.5775311470031739,0.19835858725562686,0.0050011157989501955,9.536743164062499e-08,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.7005494505494505,0.6574585635359116,0.766016713091922,0.8011204481792717,0.7859154929577464,0.7417918753478019,0.05457451644481666,2,0.6999302163293789,0.8452961672473868,0.8421418636995828,0.7965277777777777,0.8550624133148405,0.8077916876737932,0.05758821884803774
5,0.5649281024932862,0.03169572566412035,0.006601381301879883,0.0004901155693855792,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.6840659340659341,0.6685082872928176,0.7381615598885793,0.84593837535014,0.6957746478873239,0.7262103505843072,0.06395191723430134,28,0.749476622470342,0.8334494773519163,0.8365785813630042,0.83125,0.7794729542302358,0.8060455270830996,0.03528357109512068
6,0.5351215362548828,0.06862451583127724,0.0072018146514892575,0.0009800266685664888,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.6730769230769231,0.5939226519337016,0.713091922005571,0.8403361344537815,0.704225352112676,0.7045075125208681,0.07964660350661908,53,0.8227494766224703,0.848780487804878,0.8588317107093185,0.8138888888888889,0.7988904299583911,0.8286281987967893,0.02215630118303051
7,0.5337214469909668,0.07778304610017223,0.008601570129394531,0.0010199824864867435,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.6675824175824175,0.5386740331491713,0.6211699164345403,0.8291316526610645,0.6535211267605634,0.6616583194212576,0.09469214420158649,97,0.8443824145150035,0.8634146341463415,0.8602225312934632,0.8451388888888889,0.8495145631067961,0.8525346063900987,0.007845441025914026
8,0.6177407264709472,0.14620813510055247,0.008801651000976563,0.00040004254453151935,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.6043956043956044,0.5027624309392266,0.596100278551532,0.7563025210084033,0.6,0.6115748469671675,0.08143188127104181,113,0.8220516399162596,0.8578397212543554,0.872739916550765,0.85625,0.8474341192787794,0.851263079400032,0.0167173279053428
9,0.13202991485595703,0.02035163885164777,0.0010001659393310547,0.0,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.11538461538461539,0.10220994475138122,0.116991643454039,0.16246498599439776,0.10422535211267606,0.12020033388981637,0.021845895267742162,169,0.12212142358688068,0.10174216027874565,0.12239221140472879,0.18333333333333332,0.12413314840499307,0.1307444554017363,0.027548318432079315
10,0.24525828361511232,0.014090581154313539,0.00200042724609375,1.1680077279964343e-07,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.32967032967032966,0.27900552486187846,0.3593314763231198,0.42857142857142855,0.3380281690140845,0.34668892598775736,0.04858238549366064,155,0.35031402651779486,0.3749128919860627,0.3908205841446453,0.42916666666666664,0.3765603328710125,0.3843549004372364,0.025917512854211677
