,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.12922930717468262,0.02538603132704006,0.0012002944946289062,0.0004002571105957031,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5357142857142857,0.5,0.5247252747252747,0.5,0.5467032967032966,0.5214285714285715,0.018826199669243735,3,0.5267857142857143,0.529532967032967,0.5260989010989011,0.5,0.5212912087912088,0.5207417582417583,0.010705476795823475
1,0.1924435615539551,0.05244707794486935,0.0010002613067626952,1.9073486328124998e-07,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.510989010989011,0.4835164835164835,0.5247252747252747,0.4835164835164835,0.532967032967033,0.5071428571428571,0.02052916669480154,42,0.5082417582417582,0.5288461538461539,0.5288461538461539,0.4883241758241758,0.4945054945054945,0.5097527472527472,0.016870458371257193
2,0.3390772342681885,0.01749680791175982,0.0012000083923339843,0.00040016177157428304,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.47527472527472525,0.4697802197802198,0.49725274725274726,0.49175824175824173,0.48626373626373626,0.48406593406593407,0.010190789555489788,178,0.5309065934065934,0.5357142857142857,0.5048076923076923,0.5151098901098901,0.5467032967032966,0.5266483516483517,0.014917607714547587
3,0.4761083126068115,0.10918709663352281,0.0016003131866455078,0.0004899208705145337,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5192307692307693,0.5604395604395604,0.4945054945054945,0.4642857142857143,0.5274725274725275,0.5131868131868131,0.03229161594486838,19,0.5260989010989011,0.5247252747252747,0.5288461538461539,0.5412087912087912,0.5418956043956044,0.532554945054945,0.007468284186301175
4,0.5811320781707764,0.09450316634995895,0.002000236511230469,1.9073486328125e-07,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.532967032967033,0.48626373626373626,0.5054945054945055,0.5027472527472527,0.47527472527472525,0.5005494505494505,0.019611613513818408,90,0.5164835164835165,0.5364010989010989,0.5226648351648352,0.5494505494505495,0.5425824175824175,0.5335164835164835,0.012266106647915274
5,0.696958351135254,0.14939182165135334,0.0022001743316650392,0.00039992333879854,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.5027472527472527,0.5247252747252747,0.47527472527472525,0.4532967032967033,0.5302197802197802,0.49725274725274726,0.029281126581262047,117,0.5618131868131868,0.5137362637362637,0.5418956043956044,0.5432692307692307,0.5446428571428571,0.5410714285714285,0.015464129292370888
6,0.8129846096038819,0.05805207680854359,0.002600288391113281,0.0004899599278540737,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.4945054945054945,0.5274725274725275,0.4642857142857143,0.4835164835164835,0.4725274725274725,0.48846153846153845,0.022005477356594274,163,0.5302197802197802,0.5625,0.5467032967032966,0.510989010989011,0.5604395604395604,0.5421703296703295,0.019404630094956386
7,0.8455921649932862,0.07058034369986292,0.002800607681274414,0.0007484938951437034,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.49175824175824173,0.48626373626373626,0.5027472527472527,0.532967032967033,0.5192307692307693,0.5065934065934066,0.01734036685501045,46,0.5103021978021978,0.5199175824175825,0.5130494505494505,0.507554945054945,0.5233516483516484,0.5148351648351648,0.00591776352432366
8,0.8609954357147217,0.11891377948778391,0.0032006263732910155,0.00040001876306754863,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.510989010989011,0.521978021978022,0.5,0.4835164835164835,0.5054945054945055,0.5043956043956044,0.012720699893176077,62,0.5769230769230769,0.5625,0.5137362637362637,0.5501373626373627,0.5590659340659341,0.5524725274725275,0.021202847484626825
9,0.0768200397491455,0.02368805474544188,0.00040001869201660155,0.0004899208473093903,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.5192307692307693,0.510989010989011,0.5274725274725275,0.489010989010989,0.5302197802197802,0.5153846153846153,0.014804608335502739,13,0.510989010989011,0.5281593406593407,0.5171703296703297,0.5157967032967034,0.5096153846153846,0.5163461538461539,0.006550340119541975
10,0.1398313522338867,0.01588283387287967,0.001000356674194336,1.784161275279017e-07,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.5082417582417582,0.46703296703296704,0.4835164835164835,0.5137362637362637,0.4835164835164835,0.4912087912087912,0.017322948099378493,149,0.5041208791208791,0.5061813186813187,0.5260989010989011,0.5164835164835165,0.5137362637362637,0.5133241758241758,0.007862136275414405
