,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
80,0.5431228478749593,0.11843578738357591,0.0010005633036295574,2.247831920581015e-07,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.600328947368421,0.7508250825082509,0.6039603960396039,0.6516483516483517,0.0700864388846891,90,0.5965346534653465,0.7627677100494233,0.6293245469522241,0.6628756368223313,0.07189164995058064
81,0.30206847190856934,0.08178613111648901,0.002000570297241211,1.9466795466607238e-07,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.6398026315789473,0.6287128712871287,0.641914191419142,0.6368131868131868,0.005787661666469829,108,0.6410891089108911,0.6367380560131796,0.6523887973640856,0.6434053207627187,0.006595961098285845
82,0.41909535725911456,0.06698168700928887,0.0010000864664713542,1.1239159602905075e-07,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.6611842105263158,0.6897689768976898,0.6963696369636964,0.6824175824175824,0.015278268896383722,63,0.6575907590759076,0.7100494233937397,0.7092257001647446,0.6922886275447974,0.02453740256836183
83,0.5404558181762695,0.16297740550953518,0.0016669432322184246,0.00047148278552956437,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.7039473684210527,0.7260726072607261,0.6996699669966997,0.7098901098901099,0.011565981463004835,41,0.6971947194719472,0.7594728171334432,0.7199341021416804,0.7255338795823568,0.025731413908846115
84,0.5074487527211508,0.04837297778897147,0.0016671021779378254,0.00047142655959197545,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.725328947368421,0.7029702970297029,0.7244224422442245,0.7175824175824176,0.01033044967544362,37,0.7557755775577558,0.742998352553542,0.7487644151565074,0.7491794484226016,0.005224529271366665
85,0.7441689173380533,0.14662995864008715,0.0020002524058024087,1.1239159602905075e-07,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.7730263157894737,0.7541254125412541,0.8217821782178217,0.782967032967033,0.028489295530297987,3,0.7912541254125413,0.7784184514003295,0.8410214168039539,0.8035646645389415,0.026999319121276913
86,0.6998257637023926,0.1136458410990765,0.0016669432322184246,0.00047181992012995503,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.7368421052631579,0.7541254125412541,0.7904290429042904,0.7604395604395604,0.022332854032993135,13,0.7425742574257426,0.7940691927512356,0.7965403624382208,0.7777279375383997,0.02487786953636685
87,0.746502955754598,0.08506996995913868,0.0013336340586344402,0.00047142655959197545,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.7549342105263158,0.7475247524752475,0.7871287128712872,0.7631868131868131,0.017184007802850242,11,0.7863036303630363,0.7965403624382208,0.8080724876441515,0.7969721601484695,0.008892342165343646
88,0.8485260009765625,0.17718532842910206,0.002000570297241211,3.371747880871523e-07,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.7351973684210527,0.7425742574257426,0.8102310231023102,0.7626373626373626,0.03376073315998656,12,0.7632013201320133,0.7948929159802306,0.8352553542009885,0.7977831967710775,0.029486847335614068
89,0.8475259939829508,0.11445837094887952,0.0020003318786621094,1.9466795466607238e-07,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.7944078947368421,0.759075907590759,0.7524752475247525,0.7686813186813187,0.01841939204122236,8,0.8077557755775577,0.8088962108731467,0.7792421746293245,0.7986313870266762,0.01371814652709009
90,0.19704445203145346,0.08000577271316875,0.0010004043579101562,1.9466795466607238e-07,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6069078947368421,0.5891089108910891,0.6320132013201321,0.6093406593406593,0.017590570070429606,144,0.5759075907590759,0.6087314662273476,0.6556836902800659,0.6134409157554965,0.032738262016987194
91,0.2833974361419678,0.04760159375570698,0.0010004043579101562,1.9466795466607238e-07,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6365131578947368,0.6683168316831684,0.6815181518151815,0.6620879120879121,0.018897810366245778,75,0.6435643564356436,0.6976935749588138,0.7116968698517299,0.6843182670820624,0.029378949285689914
92,0.3144059181213379,0.09040542588081782,0.0009993712107340496,1.1406501209264853e-06,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.7286184210526315,0.6171617161716172,0.6666666666666666,0.6708791208791208,0.045611649721805654,68,0.7400990099009901,0.6614497528830313,0.6754530477759473,0.6923339368533229,0.03425541046707054
93,0.4471014340718587,0.11965997841677836,0.0010002454121907551,2.247831920581015e-07,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.6990131578947368,0.6765676567656765,0.7739273927392739,0.7164835164835165,0.041607619490579104,39,0.7227722772277227,0.6861614497528831,0.7833607907742999,0.7307648392516352,0.0400819058057289
94,0.5367884635925293,0.03839562083752005,0.001333475112915039,0.0004715389511856095,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7598684210526315,0.6567656765676567,0.7425742574257426,0.7197802197802198,0.04507794062095184,36,0.7813531353135313,0.6803953871499177,0.7405271828665568,0.7340919017766686,0.04146626227506176
