,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
46,0.5499247074127197,0.03754974297085265,0.07561898231506348,0.0037213982827554778,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 35}",0.9065934065934066,0.8812154696132597,0.9136490250696379,0.9467787114845938,0.8309859154929577,0.895937673900946,0.03842208962375506,132,0.9706908583391486,0.9651567944250871,0.9700973574408901,0.9645833333333333,0.9355062413314841,0.9612069169739886,0.01308825063409839
47,0.5909325122833252,0.030633889015781325,0.07481670379638672,0.0016002209799850786,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 40}",0.9175824175824175,0.8784530386740331,0.9220055710306406,0.9607843137254902,0.8760563380281691,0.910962715637173,0.03130453410654713,78,0.9658060013956734,0.9672473867595819,0.9742698191933241,0.9791666666666666,0.978502080443828,0.9729983908918147,0.005563439041431252
48,0.5569240093231201,0.04592751774175499,0.07521791458129883,0.0027133329667274908,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 45}",0.9175824175824175,0.8038674033149171,0.9164345403899722,0.9551820728291317,0.856338028169014,0.8898163606010017,0.053442392091334265,152,0.9518492672714585,0.937979094076655,0.9617524339360223,0.9701388888888889,0.9674063800277393,0.9578252128401529,0.011733957588643297
49,0.6123392581939697,0.040793540699964756,0.07861981391906739,0.003440391607919575,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 50}",0.9203296703296703,0.861878453038674,0.8997214484679665,0.9187675070028011,0.8816901408450705,0.8964941569282137,0.02236956670563838,130,0.9769713886950454,0.9714285714285714,0.9596662030598053,0.94375,0.9826629680998613,0.9668958262566567,0.013846748526776318
50,0.66815185546875,0.060620369695492296,0.07601695060729981,0.004050657762254203,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 55}",0.9313186813186813,0.8950276243093923,0.9331476323119777,0.957983193277311,0.8732394366197183,0.9181969949916527,0.03002388016836356,54,0.9825540823447313,0.9749128919860627,0.9812239221140473,0.9729166666666667,0.986130374479889,0.9795475875182793,0.004911857225471658
51,0.6221394062042236,0.056096469927475454,0.07601695060729981,0.0026084245611563855,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 60}",0.8873626373626373,0.8839779005524862,0.9192200557103064,0.9467787114845938,0.8816901408450705,0.9037284362826934,0.02539522291664795,104,0.9504535938590369,0.972822299651568,0.9881780250347705,0.9784722222222222,0.984743411927878,0.9749339105390952,0.01332589465014865
52,0.5883353233337403,0.07352207624701898,0.07861824035644531,0.004759447555238103,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",0.36538461538461536,0.36464088397790057,0.3871866295264624,0.3389355742296919,0.4028169014084507,0.37173066221480244,0.021692840564001368,241,0.4207955338450802,0.3749128919860627,0.40055632823365783,0.33958333333333335,0.4042995839112344,0.3880295342618737,0.028334877802775063
53,0.7755739688873291,0.15795361361104895,0.07581725120544433,0.0011660404466133838,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",0.6895604395604396,0.5773480662983426,0.6685236768802229,0.6862745098039216,0.7126760563380282,0.6666666666666666,0.04699500397375666,224,0.7194696441032798,0.7498257839721254,0.7267037552155772,0.7708333333333334,0.7552011095700416,0.7444067252388715,0.01886533174492557
54,0.7493698120117187,0.125547629132283,0.07581911087036133,0.0014675536629419326,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 10}",0.8076923076923077,0.8038674033149171,0.8133704735376045,0.8627450980392157,0.8394366197183099,0.8252643294379521,0.022400878118117723,201,0.8597348220516399,0.9310104529616725,0.9207232267037552,0.9361111111111111,0.9223300970873787,0.9139819419831114,0.027703995909008277
55,0.8471920490264893,0.03724407953551565,0.0754173755645752,0.0016250832440309355,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",0.8818681318681318,0.8287292817679558,0.9052924791086351,0.9299719887955182,0.895774647887324,0.8881469115191987,0.033718515428400875,153,0.9727843684577809,0.9686411149825784,0.9714881780250347,0.9791666666666666,0.9895977808599168,0.9763356217983954,0.007472807030601432
56,0.8049846172332764,0.06231120168528964,0.0760152816772461,0.002899204270416619,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",0.9285714285714286,0.8425414364640884,0.9387186629526463,0.9327731092436975,0.895774647887324,0.907623817473567,0.03589857334962881,89,0.9769713886950454,0.9874564459930314,0.9673157162726008,0.9909722222222223,0.9840499306518724,0.9813531407669543,0.008405935713095709
57,0.8089839458465576,0.09935557273337153,0.0772171974182129,0.0029266342000179085,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",0.9230769230769231,0.8480662983425414,0.9303621169916435,0.938375350140056,0.8647887323943662,0.900946021146355,0.03704005056311668,120,0.988834612700628,0.9951219512195122,0.9909596662030598,0.9833333333333333,0.984743411927878,0.9885985950768823,0.004260750048656281
58,0.7201640605926514,0.11118339435472832,0.0744166374206543,0.001622209858682252,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",0.9230769230769231,0.9116022099447514,0.9415041782729805,0.9243697478991597,0.9098591549295775,0.9220923761825265,0.01132423461431844,35,0.9860432658757851,0.9944250871080139,0.972183588317107,0.9770833333333333,0.9958391123439667,0.9851148773956412,0.009319603666924033
59,0.7925839424133301,0.10558888933820658,0.07721734046936035,0.0026416250595435505,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",0.9368131868131868,0.8922651933701657,0.9498607242339833,0.9607843137254902,0.8845070422535212,0.9248747913188647,0.030755546383666302,25,0.9951151430565248,0.9944250871080139,0.9965229485396384,0.9979166666666667,0.9840499306518724,0.9936059552045433,0.004926607630525736
60,0.7057621955871582,0.04161203386869858,0.0760148048400879,0.004857593052838754,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 40}",0.9285714285714286,0.9005524861878453,0.958217270194986,0.957983193277311,0.9070422535211268,0.9304396215915415,0.02436511293754576,12,0.9923237962316818,0.9937282229965156,0.9909596662030598,0.9847222222222223,0.9951456310679612,0.9913759077442881,0.003607976763080189
61,0.7207658290863037,0.07116993080339117,0.07721519470214844,0.0017201729540329113,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 45}",0.9148351648351648,0.930939226519337,0.947075208913649,0.9607843137254902,0.895774647887324,0.9298831385642737,0.022905692707673224,13,0.994417306350314,0.9986062717770035,0.9923504867872045,0.9868055555555556,0.984743411927878,0.9913846064795913,0.005046896380568608
62,0.6521483421325683,0.033125250458705104,0.07742156982421874,0.002939762359252709,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 50}",0.9175824175824175,0.9088397790055248,0.9303621169916435,0.957983193277311,0.8901408450704226,0.9209794101279911,0.02257242374575093,42,0.9909281228192603,0.9951219512195122,0.9770514603616134,0.9798611111111111,0.9826629680998613,0.9851251227222717,0.006820079730764023
63,0.6919548988342286,0.03680472174983454,0.07361688613891601,0.0030071931254033973,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 55}",0.9203296703296703,0.9005524861878453,0.958217270194986,0.9495798319327731,0.8985915492957747,0.9254312743461325,0.02455331629240907,21,0.9902302861130495,0.9958188153310105,0.9972183588317107,0.9951388888888889,0.9895977808599168,0.9936008260049153,0.003090519937946575
64,0.6939574241638183,0.08409418787476934,0.0752169132232666,0.0022278264701655615,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 60}",0.9175824175824175,0.8895027624309392,0.9331476323119777,0.9355742296918768,0.8647887323943662,0.9081803005008348,0.02708790431455308,87,0.9909281228192603,0.9895470383275261,0.9770514603616134,0.9965277777777778,0.9889042995839112,0.9885917397740178,0.006365967684628638
65,0.5379218101501465,0.08479528899178547,0.07441716194152832,0.003611621956336388,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.3626373626373626,0.3674033149171271,0.3955431754874652,0.3333333333333333,0.38591549295774646,0.36894824707846413,0.02141755764050594,243,0.4235868806699232,0.39930313588850175,0.3956884561891516,0.37222222222222223,0.39528432732316227,0.3972170044585922,0.016312775088924373
66,0.5951350688934326,0.056499959786814796,0.07581772804260253,0.0027869718383631676,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.7362637362637363,0.5524861878453039,0.6796657381615598,0.6414565826330533,0.6985915492957746,0.6616583194212576,0.06279910667715213,226,0.7431960921144453,0.6668989547038328,0.7433936022253129,0.7256944444444444,0.7496532593619972,0.7257672705700065,0.03049746141955433
67,0.6557490348815918,0.0964039061914176,0.07721910476684571,0.005496731340321948,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.8104395604395604,0.8204419889502762,0.8245125348189415,0.8095238095238095,0.8309859154929577,0.8191430161380078,0.008217874229576172,206,0.8576413119330076,0.9024390243902439,0.9075104311543811,0.8895833333333333,0.9375866851595007,0.8989521571940934,0.025970713674645488
68,0.7103629589080811,0.10279633315612659,0.07361860275268554,0.003612500194339987,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.8763736263736264,0.8453038674033149,0.8997214484679665,0.9019607843137255,0.8591549295774648,0.8764607679465777,0.022180955700635087,175,0.9644103279832519,0.9749128919860627,0.9582753824756607,0.9555555555555556,0.9528432732316228,0.9611994862464307,0.007856177621377497
69,0.6515481472015381,0.058184580374724064,0.0752166748046875,0.002481777924425664,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.9368131868131868,0.8149171270718232,0.9192200557103064,0.9243697478991597,0.8760563380281691,0.894268224819143,0.04477712210367745,134,0.9741800418702024,0.9777003484320558,0.952712100139082,0.9784722222222222,0.9667128987517337,0.9699555222830591,0.0095730171866072
70,0.6759557247161865,0.12394825509335676,0.07681326866149903,0.003121861350311805,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.9230769230769231,0.8535911602209945,0.9554317548746518,0.9355742296918768,0.8873239436619719,0.910962715637173,0.036312163376308326,78,0.9797627355198884,0.9902439024390244,0.9742698191933241,0.9722222222222222,0.9736477115117892,0.9780292781772497,0.006622015967597726
71,0.5669303417205811,0.02442820774737544,0.07621755599975585,0.0067982933194176785,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.9258241758241759,0.8922651933701657,0.935933147632312,0.9131652661064426,0.8647887323943662,0.9065108514190318,0.025338915304132667,92,0.9720865317515701,0.9804878048780488,0.9687065368567455,0.9534722222222223,0.9660194174757282,0.968154502636863,0.008809130328593215
72,0.6105386257171631,0.048225217112803836,0.07641973495483398,0.006312442080482533,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.9258241758241759,0.8756906077348067,0.9554317548746518,0.9495798319327731,0.895774647887324,0.9204229271007234,0.030704412805964594,44,0.9825540823447313,0.9818815331010453,0.9791376912378303,0.98125,0.9729542302357836,0.9795555073838781,0.003493553576996429
73,0.6485516548156738,0.09303565081323953,0.07841367721557617,0.002418304812456388,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.9505494505494505,0.925414364640884,0.9637883008356546,0.9439775910364145,0.8901408450704226,0.9348914858096828,0.025428254009035707,2,0.9923237962316818,0.9790940766550522,0.9937413073713491,0.9909722222222223,0.9694868238557559,0.9851236452672122,0.009393380732765253
74,0.6127408981323242,0.03191339670966318,0.0760152816772461,0.0016781297692139215,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.9313186813186813,0.9116022099447514,0.935933147632312,0.9635854341736695,0.9014084507042254,0.9287701725097385,0.021439248013149295,15,0.9818562456385206,0.9860627177700348,0.9881780250347705,0.9763888888888889,0.9854368932038835,0.9835845541072196,0.004133692744465997
75,0.647148847579956,0.07270183795426056,0.07501530647277832,0.0032256630065556967,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.9368131868131868,0.9226519337016574,0.9554317548746518,0.9719887955182073,0.8788732394366198,0.9332220367278798,0.03171363974768635,5,0.9930216329378926,0.9986062717770035,0.9895688456189151,0.9875,0.9826629680998613,0.9902719436867345,0.005349698007761017
76,0.5863348960876464,0.05212758258012981,0.0770172119140625,0.001900328828967861,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.9478021978021978,0.8535911602209945,0.9025069637883009,0.9551820728291317,0.8760563380281691,0.9070673344462994,0.039575768089275626,90,0.9902302861130495,0.9763066202090592,0.9666203059805285,0.9756944444444444,0.9805825242718447,0.9778868362037854,0.007666366248892177
77,0.6163400173187256,0.037400412434690715,0.07681946754455567,0.0038698925614460977,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.9395604395604396,0.8950276243093923,0.935933147632312,0.9551820728291317,0.8985915492957747,0.9248747913188647,0.023801793520509908,25,0.988834612700628,0.9832752613240419,0.9895688456189151,0.9743055555555555,0.9916782246879334,0.9855324999774148,0.006262673138233259
78,0.4172984600067139,0.051678428895431144,0.07641372680664063,0.0034973299816348155,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.3434065934065934,0.30662983425414364,0.3732590529247911,0.3333333333333333,0.3408450704225352,0.3394546466332777,0.02136200699943839,253,0.3572923935799023,0.3191637630662021,0.3866481223922114,0.35694444444444445,0.3654646324549237,0.3571026711875368,0.021827862299604876
79,0.5295203685760498,0.051114281895238325,0.07301640510559082,0.0028989043867077664,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.739010989010989,0.5524861878453039,0.6462395543175488,0.6414565826330533,0.6985915492957746,0.6555370061213133,0.06303596526698857,234,0.7173761339846476,0.6501742160278746,0.7009735744089013,0.7159722222222222,0.731622746185853,0.7032237785658997,0.028244053695106006
80,0.5217183589935303,0.0325873877364516,0.07481708526611328,0.0029265201199448108,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.8214285714285714,0.7513812154696132,0.7715877437325905,0.7983193277310925,0.7915492957746478,0.7868670005564831,0.023930201415261445,214,0.8555478018143754,0.8578397212543554,0.8303198887343533,0.8583333333333333,0.8744798890429958,0.8553041268358827,0.01419568045774483
81,0.6111384391784668,0.06609065573630707,0.07461724281311036,0.003930414483843379,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.8598901098901099,0.8066298342541437,0.8635097493036211,0.9243697478991597,0.8647887323943662,0.8636616583194212,0.037289958769555945,186,0.9127704117236567,0.9066202090592335,0.9235048678720446,0.9583333333333334,0.9625520110957004,0.9327561666167938,0.023281275781282255
82,0.5113161087036133,0.022913296339472027,0.07741765975952149,0.0037774028062697754,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.8928571428571429,0.8066298342541437,0.8885793871866295,0.8991596638655462,0.8732394366197183,0.8720089037284363,0.03392217396293285,181,0.9406838799720866,0.913588850174216,0.9283727399165508,0.9298611111111111,0.9507628294036061,0.9326538821155141,0.012506142721022738
83,0.5407227039337158,0.04373012830209165,0.07641730308532715,0.0073116050584220525,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",0.9038461538461539,0.8314917127071824,0.9387186629526463,0.9411764705882353,0.8535211267605634,0.8937117417918754,0.044407418174100016,140,0.9518492672714585,0.9616724738675958,0.9631432545201669,0.9534722222222223,0.9174757281553398,0.9495225892073567,0.016620207916112652
84,0.5767325401306153,0.034512272127533744,0.07581548690795899,0.0019391813400982615,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",0.9230769230769231,0.8756906077348067,0.947075208913649,0.938375350140056,0.8788732394366198,0.9126321647189761,0.02984641355385535,65,0.9699930216329379,0.9735191637630662,0.9631432545201669,0.9736111111111111,0.9729542302357836,0.970644156252613,0.003977246138171538
85,0.5121162414550782,0.058443064954813606,0.07461681365966796,0.0016253766964417697,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",0.9093406593406593,0.8895027624309392,0.8997214484679665,0.9299719887955182,0.8901408450704226,0.9037284362826934,0.014954994604856022,104,0.9469644103279833,0.9763066202090592,0.933240611961057,0.9395833333333333,0.9729542302357836,0.9538098412134433,0.017578164515807425
86,0.5597278594970703,0.048683835842231696,0.07641549110412597,0.0036687437153826038,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 40}",0.9148351648351648,0.8839779005524862,0.9331476323119777,0.9467787114845938,0.8788732394366198,0.9115191986644408,0.026570876910020743,68,0.9637124912770412,0.9881533101045297,0.9707927677329624,0.9618055555555556,0.9757281553398058,0.972038456001979,0.009475105100851823
87,0.5525253772735595,0.05820500370596512,0.07441692352294922,0.003262261354939094,0.01,"(50,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 45}",0.8956043956043956,0.8977900552486188,0.9136490250696379,0.957983193277311,0.8929577464788733,0.9115191986644408,0.024230982112518437,68,0.9553384508025122,0.9881533101045297,0.972183588317107,0.9791666666666666,0.9750346740638003,0.9739753379909232,0.010766902159453988
88,0.5339209079742432,0.06871061358810018,0.07521719932556152,0.0024827538951119,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 50}",0.9395604395604396,0.8922651933701657,0.9303621169916435,0.9635854341736695,0.8901408450704226,0.9232053422370617,0.0282341399937566,32,0.9895324494068388,0.9637630662020906,0.9680111265646731,0.9618055555555556,0.9833564493758669,0.973293729421005,0.011096593466115462
89,0.5421229362487793,0.027567088249388777,0.07421746253967285,0.0022262849111119127,0.01,"(50,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 55}",0.9285714285714286,0.919889502762431,0.9220055710306406,0.9411764705882353,0.8676056338028169,0.9159710628825821,0.02511687884413359,59,0.9860432658757851,0.9853658536585366,0.9791376912378303,0.9770833333333333,0.978502080443828,0.9812264449098625,0.0037225500987398395
90,0.5677326202392579,0.0629883108421181,0.07721338272094727,0.0029914135136502058,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 60}",0.9313186813186813,0.8977900552486188,0.9220055710306406,0.9635854341736695,0.895774647887324,0.9220923761825265,0.02480087625950681,35,0.9658060013956734,0.98397212543554,0.9728789986091794,0.9805555555555555,0.9951456310679612,0.9796716624127819,0.009971116208625359
91,0.4701064109802246,0.0759592070801816,0.07361679077148438,0.0008000373982433936,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.25274725274725274,0.31215469613259667,0.3816155988857939,0.3165266106442577,0.37464788732394366,0.327212020033389,0.04719495790213364,260,0.2526168876482903,0.2975609756097561,0.390125173852573,0.36180555555555555,0.3800277392510402,0.336427266383443,0.05284560947586697
92,0.529321813583374,0.04806842823495568,0.07281479835510254,0.002135514697153298,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.6593406593406593,0.5939226519337016,0.6239554317548747,0.6302521008403361,0.676056338028169,0.6366165831942125,0.028620847306296555,237,0.6810886252616888,0.6634146341463415,0.6828929068150209,0.7069444444444445,0.6900138696255201,0.6848708960586031,0.01408744763630782
93,0.5599269390106201,0.10723760796973342,0.07522125244140625,0.003654401418462654,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",0.8269230769230769,0.7071823204419889,0.7381615598885793,0.7647058823529411,0.8169014084507042,0.7707289927657206,0.04575340322328478,218,0.881367759944173,0.8118466898954704,0.8025034770514604,0.8465277777777778,0.8432732316227461,0.8371037872583255,0.028004554460365552
94,0.5753324031829834,0.08690475247592701,0.0766150951385498,0.004502349868147211,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",0.8379120879120879,0.8093922651933702,0.7855153203342619,0.8879551820728291,0.847887323943662,0.8336115748469671,0.03479952084945067,200,0.9043963712491278,0.9170731707317074,0.8463143254520167,0.9145833333333333,0.9403606102635229,0.9045455622059416,0.031404823463222487
95,0.5771305084228515,0.04183265424304719,0.0752173900604248,0.0019394527850400318,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",0.8296703296703297,0.7955801104972375,0.883008356545961,0.896358543417367,0.8816901408450705,0.8569838619922092,0.03839983043733329,190,0.9204466154919749,0.9372822299651568,0.9276773296244785,0.9354166666666667,0.9382801664355063,0.9318206016367567,0.006797371681401331
96,0.5331206321716309,0.058401562120723303,0.07621746063232422,0.0033711012639593536,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 25}",0.8873626373626373,0.8093922651933702,0.935933147632312,0.907563025210084,0.8591549295774648,0.8797996661101837,0.04332458759764818,166,0.9406838799720866,0.8933797909407666,0.954798331015299,0.95,0.9528432732316228,0.938341055031955,0.022996049054775987
97,0.5207221031188964,0.040355217462985433,0.07501530647277832,0.0037408147820620404,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 30}",0.9120879120879121,0.7845303867403315,0.9136490250696379,0.9159663865546218,0.8394366197183099,0.8731218697829716,0.052967605203665266,177,0.95324494068388,0.913588850174216,0.9450625869262865,0.9520833333333333,0.9389736477115118,0.9405906717658455,0.014449380284395666
98,0.5301201343536377,0.04946282305754703,0.07721567153930664,0.005039283213147705,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 35}",0.9148351648351648,0.9060773480662984,0.9164345403899722,0.9355742296918768,0.8535211267605634,0.9053978853644964,0.027477703630488428,96,0.9232379623168179,0.9735191637630662,0.9478442280945758,0.9576388888888889,0.9597780859916782,0.9524036658110054,0.016727705282199756
99,0.5889333248138428,0.08646150286294259,0.07701764106750489,0.003950314807045958,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 40}",0.9038461538461539,0.8370165745856354,0.8941504178272981,0.9495798319327731,0.8873239436619719,0.894268224819143,0.036002680538947784,134,0.9455687369155618,0.9547038327526133,0.9666203059805285,0.9743055555555555,0.986130374479889,0.9654657611368297,0.014270331875526376
100,0.5127145290374756,0.04994533743609984,0.07701740264892579,0.004196067967655263,0.01,"(25,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 45}",0.8846153846153846,0.7845303867403315,0.9303621169916435,0.938375350140056,0.8704225352112676,0.8814691151919867,0.055136588471395846,162,0.9672016748080949,0.8745644599303136,0.9763560500695411,0.9458333333333333,0.9736477115117892,0.9475206459306144,0.03801815115159044
101,0.5421231269836426,0.017735555988460387,0.07361702919006348,0.0024170773408681108,0.01,"(25,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 50}",0.9203296703296703,0.8784530386740331,0.9192200557103064,0.9411764705882353,0.8535211267605634,0.902615470228158,0.03174595754378949,114,0.9665038381018841,0.972822299651568,0.9645340751043116,0.9673611111111111,0.9694868238557559,0.9681416295649262,0.002829283982194929
102,0.5595293521881104,0.04568832210317522,0.07641520500183105,0.004630897265762459,0.01,"(25,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 55}",0.9120879120879121,0.8701657458563536,0.9108635097493036,0.927170868347339,0.8873239436619719,0.9015025041736227,0.02021458837808721,118,0.9623168178646196,0.9804878048780488,0.9645340751043116,0.9472222222222222,0.9771151178918169,0.9663352075922038,0.01184229893219925
103,0.5453237533569336,0.039304322285513525,0.07541718482971191,0.0036118622650408963,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 60}",0.9065934065934066,0.856353591160221,0.9164345403899722,0.9523809523809523,0.895774647887324,0.9053978853644964,0.031080554621798873,96,0.9699930216329379,0.9491289198606272,0.9617524339360223,0.9618055555555556,0.9833564493758669,0.9652072760722019,0.011263365636470712
104,0.5673301219940186,0.07857629181240365,0.07561802864074707,0.0033206233677707045,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.3434065934065934,0.3370165745856354,0.38997214484679665,0.3557422969187675,0.4112676056338028,0.3672787979966611,0.02848700029841667,245,0.3782274947662247,0.35470383275261325,0.39429763560500697,0.3861111111111111,0.4042995839112344,0.38352793162923804,0.0168109737104884
105,0.6303431034088135,0.11235739390936532,0.07561893463134765,0.0062797175038763,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.7362637362637363,0.569060773480663,0.6518105849582173,0.6554621848739496,0.6845070422535211,0.659432387312187,0.05458836245042456,229,0.7424982554082344,0.6871080139372823,0.7190542420027817,0.7243055555555555,0.7073509015256588,0.7160633936859025,0.018384786407505887
106,0.6419478416442871,0.11454248964693964,0.07841811180114747,0.005464259094341842,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",0.8159340659340659,0.7486187845303868,0.7437325905292479,0.8067226890756303,0.8394366197183099,0.7907623817473567,0.03803472425921386,210,0.8702023726448012,0.8850174216027874,0.7990264255910987,0.8777777777777778,0.9251040221914009,0.8714256039615732,0.04086464860050482
