,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
103,0.7583722591400146,0.064168905991168,0.0020006656646728515,0.0006321836405848738,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",0.5384615384615384,0.5027472527472527,0.5274725274725275,0.5384615384615384,0.5934065934065934,0.5401098901098901,0.029670329670329672,202,0.5714285714285714,0.5254120879120879,0.5048076923076923,0.5157967032967034,0.6181318681318682,0.5471153846153846,0.04213384791303711
104,0.20644674301147461,0.013839104887330863,0.00200042724609375,0.0006324851289473102,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.6071428571428571,0.5412087912087912,0.5576923076923077,0.5796703296703297,0.5961538461538461,0.5763736263736263,0.024225722730822637,57,0.5995879120879121,0.5350274725274725,0.5089285714285714,0.5947802197802198,0.614010989010989,0.5704670329670329,0.04093452687991819
105,0.22565131187438964,0.026156403335135345,0.00200037956237793,4.6231077741778654e-07,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.521978021978022,0.5796703296703297,0.6208791208791209,0.6098901098901099,0.6208791208791209,0.5906593406593407,0.037507798166760455,14,0.5686813186813187,0.5831043956043956,0.6153846153846154,0.6105769230769231,0.6002747252747253,0.5956043956043956,0.017426116743008865
106,0.37828764915466306,0.06895969609782951,0.0018004894256591797,0.00040016182839471806,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.554945054945055,0.5879120879120879,0.6126373626373627,0.5,0.6098901098901099,0.573076923076923,0.041974569790734696,64,0.5982142857142857,0.5885989010989011,0.5879120879120879,0.4951923076923077,0.5755494505494505,0.5690934065934066,0.03764488173869905
107,0.4707070827484131,0.046892139323622364,0.0014005661010742187,0.0004904854790165133,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.5027472527472527,0.6126373626373627,0.5659340659340659,0.5302197802197802,0.5796703296703297,0.5582417582417583,0.038319990712445504,122,0.5645604395604396,0.614010989010989,0.5947802197802198,0.5796703296703297,0.6112637362637363,0.5928571428571429,0.01878606702997667
108,0.43449888229370115,0.04998970000254184,0.0018000602722167969,0.0004000664041494148,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.5906593406593407,0.5467032967032966,0.5467032967032966,0.5137362637362637,0.5879120879120879,0.5571428571428572,0.028886680061747095,132,0.5865384615384616,0.5865384615384616,0.5721153846153846,0.5638736263736264,0.6016483516483516,0.5821428571428572,0.013064623914202923
109,0.4613047122955322,0.05603920523506796,0.0018004894256591797,0.00040016177157428304,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.5851648351648352,0.5082417582417582,0.554945054945055,0.554945054945055,0.5604395604395604,0.5527472527472528,0.024901690535438833,155,0.5693681318681318,0.5116758241758241,0.551510989010989,0.5947802197802198,0.5425824175824175,0.5539835164835164,0.02766621284913856
110,0.5411227703094482,0.056280120065945495,0.0018002510070800782,0.0003999233672256966,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.5,0.5824175824175825,0.5714285714285714,0.510989010989011,0.5631868131868132,0.5456043956043956,0.03349395748160039,183,0.5,0.5879120879120879,0.5528846153846154,0.5782967032967034,0.5934065934065934,0.5625000000000001,0.034203020873595426
111,0.5611274719238282,0.06983558677288629,0.0018001079559326171,0.00039997112199584333,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.5,0.5,0.5961538461538461,0.5,0.6016483516483516,0.5395604395604395,0.04848258993067204,206,0.5,0.5,0.6057692307692307,0.5013736263736264,0.6043956043956044,0.5423076923076924,0.05125964319431185
112,0.6071377754211426,0.06781208527673493,0.002200460433959961,0.0004001382529034377,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.5989010989010989,0.5,0.5,0.5439560439560439,0.6043956043956044,0.5494505494505495,0.04557459638094004,167,0.6146978021978022,0.5,0.5,0.6023351648351648,0.6105769230769231,0.5655219780219781,0.053646397247985686
