2,0.5769191425115408
5,0.8721770431672411
10,0.5246740668360947
15,0.4090173407408731
20,0.4943329272232975
25,0.5465180560282223
30,0.663865600856005
35,0.6700318104828321
40,0.7422347590273609
45,0.679474556582247
50,0.7664262694830235
55,0.8922596130535002
60,0.996751306775835
