,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
21,0.2563912868499756,0.011900637238067573,0.0010000864664713542,1.1239159602905075e-07,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.4819078947368421,0.5165016501650165,0.49834983498349833,0.4989010989010989,0.014132069802512212,132,0.5,0.528830313014827,0.49917627677100496,0.5093355299286108,0.01378899454090027
22,0.28573163350423175,0.018376874306584398,0.0006667772928873698,0.00047148274534186793,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.5098684210526315,0.5346534653465347,0.5016501650165016,0.5153846153846153,0.014021455945632894,10,0.514026402640264,0.5255354200988468,0.4942339373970346,0.5112652533787151,0.012927068854832642
23,0.30573590596516925,0.012765313687297846,0.0003333091735839844,0.00047137035374583886,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.46875,0.49834983498349833,0.5082508250825083,0.49175824175824173,0.016789385657929767,175,0.5115511551155115,0.4827018121911038,0.5090609555189456,0.5011046409418537,0.013052416201090964
24,0.32840800285339355,0.004498088779036298,0.0006669362386067709,0.000471595136937897,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.4917763157894737,0.5033003300330033,0.5082508250825083,0.5010989010989011,0.0069049832432648275,115,0.49587458745874585,0.500823723228995,0.49093904448105435,0.49587911838959847,0.004035404472457779
25,0.3597479661305745,0.007319583229774228,0.0010002454121907551,1.1239159602905075e-07,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.5032894736842105,0.5,0.5082508250825083,0.5038461538461538,0.003389544027317535,79,0.49504950495049505,0.5,0.5230642504118617,0.5060379184541189,0.012207889123028398
26,0.3810865084330241,0.01846170586993631,0.0010002454121907551,2.9736021254650284e-07,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.5,0.5181518151815182,0.5,0.506043956043956,0.008554494047799515,59,0.5,0.5041186161449753,0.5,0.5013728720483251,0.0019415342701443014
27,0.1737061341603597,0.025752776775811545,0.0010003248850504558,1.1239159602905075e-07,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.5,0.4867986798679868,0.5,0.4956043956043956,0.0062214502165814445,163,0.5,0.5238879736408567,0.5,0.5079626578802855,0.011260898766836853
28,0.22138365109761557,0.017465157759595427,0.0010004043579101562,5.150429962800233e-07,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.5,0.5082508250825083,0.4867986798679868,0.49835164835164836,0.008830505054551373,150,0.5,0.49835255354200986,0.5123558484349259,0.5035694673256453,0.006249207400736444
29,0.3074031670888265,0.03679855404088634,0.0010004043579101562,0.0,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.49835526315789475,0.4801980198019802,0.504950495049505,0.4945054945054945,0.01046120329635096,166,0.5239273927392739,0.4942339373970346,0.5082372322899505,0.5087995208087531,0.012128821015091096
30,0.30140193303426105,0.021457009817722368,0.0010001659393310547,1.9466795466607238e-07,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.5,0.48184818481848185,0.49834983498349833,0.49340659340659343,0.008194049465565423,174,0.5008250825082509,0.5345963756177924,0.5032948929159803,0.5129054503473411,0.015370906938732366
31,0.309403657913208,0.01884279088634205,0.0010034243265787761,4.44053492377567e-06,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.5098684210526315,0.5033003300330033,0.4966996699669967,0.5032967032967033,0.005377590184365048,87,0.4892739273927393,0.5016474464579901,0.5,0.4969737912835765,0.005486009351738879
32,0.3617488543192546,0.03404060456603169,0.0010003248850504558,1.1239159602905075e-07,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.5,0.46864686468646866,0.528052805280528,0.4989010989010989,0.02425153737653393,132,0.5379537953795379,0.514003294892916,0.5477759472817133,0.533244345851389,0.014184080242470682
33,0.35774795214335126,0.010501085451514859,0.0010001659393310547,0.0,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.48355263157894735,0.49504950495049505,0.5396039603960396,0.506043956043956,0.02417128327941834,59,0.5016501650165016,0.49341021416803954,0.5510708401976936,0.5153770731274115,0.02546249468331712
34,0.38208691279093426,0.029479773500595503,0.0010003248850504558,1.1239159602905075e-07,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.524671052631579,0.4884488448844885,0.49504950495049505,0.5027472527472527,0.015759858186288743,93,0.5024752475247525,0.4975288303130148,0.5329489291598023,0.5109843356658565,0.015662040870075163
35,0.4451010227203369,0.026475708310375046,0.0010004838307698567,2.247831920581015e-07,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.4917763157894737,0.4900990099009901,0.523102310231023,0.5016483516483516,0.015173206031801376,108,0.48432343234323433,0.5255354200988468,0.48352553542009885,0.49779479595406,0.01961828791088787
36,0.27106181780497235,0.07404892908161725,0.0013341903686523438,0.0004710332191838044,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.5,0.5198019801980198,0.5099009900990099,0.5098901098901099,0.008086337852310763,29,0.5,0.5065897858319605,0.5090609555189456,0.5052169137836353,0.0038243789887929887
37,0.34374499320983887,0.056871846602293635,0.0010002454121907551,1.1239159602905075e-07,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.5,0.4834983498349835,0.5165016501650165,0.5,0.013466135860007535,124,0.5,0.514003294892916,0.5411861614497528,0.5183964854475563,0.017098734186644978
38,0.30206839243570965,0.021928992955013427,0.0016667842864990234,0.00047137035374583886,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.49506578947368424,0.5082508250825083,0.4933993399339934,0.4989010989010989,0.006640766334109199,132,0.5074257425742574,0.5214168039538715,0.5082372322899505,0.5123599262726932,0.0064127427251547825
39,0.36008191108703613,0.03966589908782884,0.0009999275207519531,3.371747880871523e-07,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.5131578947368421,0.5099009900990099,0.5,0.5076923076923077,0.0055951701501437655,39,0.5041254125412541,0.5230642504118617,0.5,0.509063220984372,0.010042455739872908
40,0.4227629502614339,0.0618545066196658,0.0016668637593587239,0.00047142663997694437,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.4967105263157895,0.5099009900990099,0.5478547854785478,0.5181318681318682,0.021679762408078285,7,0.5107260726072608,0.5172981878088962,0.5115321252059308,0.5131854618740292,0.002926695082563402
41,0.4187620480855306,0.04535468445197137,0.0016669432322184246,0.0004713141679983425,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.5032894736842105,0.5,0.5412541254125413,0.5148351648351648,0.01871390492215456,14,0.5107260726072608,0.5,0.5411861614497528,0.5173040780190045,0.017445679314928277
42,0.4417673746744792,0.034458654604304424,0.001666704813639323,0.0004713141679983425,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.5,0.5214521452145214,0.5115511551155115,0.510989010989011,0.008769194138208668,22,0.5,0.5403624382207578,0.5329489291598023,0.5244371224601867,0.017542704936807558
43,0.44210052490234375,0.02547474678023097,0.0016668637593587239,0.00047142655959197545,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.5,0.5033003300330033,0.5,0.5010989010989011,0.0015553625541453806,115,0.5,0.5049423393739704,0.5,0.5016474464579902,0.002329841124173151
44,0.5107826391855875,0.024148566358890317,0.0013336340586344402,0.00047125800235667525,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.48519736842105265,0.5099009900990099,0.5198019801980198,0.5049450549450549,0.01455848177454816,67,0.5247524752475248,0.5247116968698518,0.5609555189456342,0.5368065636876702,0.017075898136601403
45,0.1983785629272461,0.025958876413962353,0.0006666978200276693,0.00047142655959197545,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.4901315789473684,0.5,0.5,0.4967032967032967,0.004654568034841941,157,0.5420792079207921,0.5,0.5,0.514026402640264,0.019836328845167193
46,0.27006109555562335,0.08214458629036718,0.0010002454121907551,2.9736021254650284e-07,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5016447368421053,0.5016501650165016,0.5198019801980198,0.5076923076923077,0.008555775523211894,39,0.5,0.5131795716639209,0.5329489291598023,0.5153761669412411,0.013540722686367874
47,0.2743957042694092,0.019019509628582683,0.0010000864664713542,4.052336624139774e-07,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5,0.49834983498349833,0.5297029702970297,0.5093406593406593,0.014402236196405354,31,0.5008250825082509,0.4827018121911038,0.515650741350906,0.4997258786834203,0.013473781206001735
48,0.33474278450012207,0.042035911645040606,0.0010001659393310547,1.9466795466607238e-07,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5098684210526315,0.44884488448844884,0.5016501650165016,0.4868131868131868,0.02703463138909846,180,0.5148514851485149,0.5164744645799012,0.5354200988467874,0.5222486828584012,0.00933713606744644
49,0.33774344126383465,0.007365098115177103,0.0010003248850504558,1.1239159602905075e-07,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5,0.504950495049505,0.5,0.5016483516483516,0.002333043831218045,108,0.5,0.5107084019769358,0.5,0.5035694673256453,0.005047989102375152
50,0.36141522725423175,0.038413200281244654,0.0013337135314941406,0.0004715389511856095,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5016447368421053,0.5066006600660066,0.5016501650165016,0.5032967032967033,0.0023343260719353768,87,0.518976897689769,0.528830313014827,0.5098846787479407,0.5192306298175122,0.007736603451047504
51,0.4324314594268799,0.016981608051626317,0.001667022705078125,0.000471707528533926,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5032894736842105,0.5132013201320133,0.49174917491749176,0.5027472527472527,0.00876140920538348,93,0.4991749174917492,0.5255354200988468,0.4917627677100494,0.5054910351002151,0.014492941237641992
52,0.4040915171305339,0.047134744672611736,0.0010003248850504558,1.1239159602905075e-07,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5,0.5148514851485149,0.5,0.5049450549450549,0.006999131493654135,67,0.5,0.5280065897858319,0.5,0.5093355299286106,0.013202433036981102
53,0.4084262053171794,0.013201990520462982,0.0013336340586344402,0.00047159517711601586,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.5,0.49834983498349833,0.5,0.49945054945054945,0.0007776812770726903,126,0.5,0.5041186161449753,0.5049423393739704,0.5030203185063152,0.002162001063704521
54,0.16203689575195312,0.029817376230199418,0.0006666183471679688,0.00047137039394311753,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.5016447368421053,0.5,0.504950495049505,0.5021978021978022,0.0020575528513115476,99,0.4975247524752475,0.5,0.5082372322899505,0.5019206615883993,0.00457937489533011
