,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
16,0.3890882968902588,0.18179675612125556,0.0010005474090576173,3.568322550558034e-07,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.7967032967032966,0.1270718232044199,0.754874651810585,0.19327731092436976,0.704225352112676,0.5153032832498609,0.2924403898322442,178,0.8164689462665736,0.12125435540069686,0.8574408901251739,0.1875,0.7642163661581137,0.5493761115901117,0.3245431815196543
17,0.2590588092803955,0.18253656095027074,0.0006000518798828125,0.0004899403160383116,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.0989010989010989,0.09944751381215469,0.8272980501392758,0.10084033613445378,0.10140845070422536,0.24540901502504173,0.29074353633873823,210,0.10048848569434753,0.10034843205574913,0.8936022253129347,0.1,0.09986130374479889,0.25886008936156607,0.31737114907364855
18,0.47630796432495115,0.018338927767817845,0.0006000518798828125,0.0004899403624467531,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",0.8214285714285714,0.8370165745856354,0.8328690807799443,0.9159663865546218,0.8084507042253521,0.8430717863105175,0.03762291571752455,80,0.8408932309839497,0.9024390243902439,0.9068150208623088,0.9048611111111111,0.9022191400832178,0.8914455054861662,0.025332436104149487
19,0.4372994422912598,0.07731778996771113,0.0006000995635986328,0.0004899792418945042,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",0.8681318681318682,0.8259668508287292,0.8189415041782729,0.8487394957983193,0.8056338028169014,0.8336115748469671,0.022276612174984077,95,0.8750872295882763,0.9010452961672474,0.8929068150208623,0.8895833333333333,0.8918169209431346,0.8900879190105708,0.00844126799009621
20,0.45070252418518064,0.052929517040416235,0.0006000995635986328,0.0004899794043111259,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",0.8846153846153846,0.8176795580110497,0.8857938718662952,0.896358543417367,0.8366197183098592,0.864218141346689,0.031133037017379357,43,0.9002093510118633,0.9017421602787457,0.9109874826147427,0.9111111111111111,0.9355062413314841,0.9119112692695893,0.01263773721867966
21,0.500913667678833,0.0962989007572033,0.0010003089904785157,1.9073486328124998e-07,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 40}",0.9120879120879121,0.8480662983425414,0.871866295264624,0.9243697478991597,0.8309859154929577,0.8775737340011129,0.03587505507773473,21,0.9211444521981856,0.9094076655052264,0.9151599443671766,0.9493055555555555,0.9209431345353676,0.9231921504323024,0.013752741011676471
22,0.4815093994140625,0.045646297049099255,0.0010001659393310547,3.371747880871523e-07,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 45}",0.8763736263736264,0.8370165745856354,0.8523676880222841,0.9159663865546218,0.8169014084507042,0.8597662771285476,0.034080987523549176,49,0.9351011863224006,0.935191637630662,0.9123783031988874,0.9284722222222223,0.9257975034674064,0.9273881705683158,0.008359260953911755
23,0.5127162456512451,0.06912297571701599,0.0006000518798828125,0.000489940339242533,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 50}",0.9148351648351648,0.8453038674033149,0.8885793871866295,0.896358543417367,0.8676056338028169,0.8825820812465219,0.024080255304881434,15,0.9504535938590369,0.932404181184669,0.9436717663421419,0.93125,0.9438280166435506,0.9403215116058797,0.007364174345791139
24,0.6349445819854737,0.058820080331033496,0.0007998943328857422,0.00039994731922971075,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 55}",0.8956043956043956,0.8370165745856354,0.8941504178272981,0.9187675070028011,0.8338028169014085,0.8759042849193099,0.0341310025391377,24,0.9413817166782973,0.9421602787456446,0.9443671766342142,0.9375,0.9486823855755895,0.942818311526749,0.003676073910208143
25,0.6569489479064942,0.10807164192871319,0.001000213623046875,2.3360154559928684e-07,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 60}",0.8846153846153846,0.8259668508287292,0.871866295264624,0.8851540616246498,0.8507042253521127,0.8636616583194212,0.022661753695482133,44,0.9148639218422889,0.9261324041811847,0.9235048678720446,0.9375,0.957004160887656,0.9318010709566348,0.014529289886748767
26,0.07621731758117675,0.015616259356861246,0.0006001472473144531,0.0004900182296200158,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.2032967032967033,0.19889502762430938,0.20055710306406685,0.19887955182072828,0.10140845070422536,0.1808569838619922,0.039453290169170686,227,0.19330076762037685,0.19721254355400697,0.19471488178025034,0.2,0.10124826629680998,0.1772952918502888,0.038091910298852644
27,0.05801334381103516,0.0054419730582151975,0.0008002758026123047,0.0004001381676677605,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.10164835164835165,0.10220994475138122,0.10027855153203342,0.10084033613445378,0.10140845070422536,0.10127991096271564,0.0006661181333437533,244,0.10118632240055828,0.10104529616724739,0.10152990264255911,0.10138888888888889,0.10124826629680998,0.10127973527921272,0.0001668389523822827
28,0.5315205097198487,0.14291066858404908,0.0009998798370361329,2.78041453115716e-07,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.6126373626373627,0.6104972375690608,0.7520891364902507,0.6722689075630253,0.647887323943662,0.6588759042849193,0.05196013128573524,151,0.650383810188416,0.6885017421602787,0.8101529902642559,0.6479166666666667,0.7045769764216366,0.7003064371402508,0.05909451801071874
