1,6.666437413533321
2,5.039527926371107
3,4.266286547368741
4,3.1818864788633547
5,2.5327945282554136
6,2.247388056738205
7,2.217127305753764
8,2.1872195677088113
9,2.166376843470223
10,2.1580955302182883
11,2.1419745537992694
12,2.1207849412529938
13,2.1124672940338756
14,2.1039023787848
15,2.0854950725007595
16,2.080589503662161
17,2.070136817250818
18,2.059041744741809
19,2.0497838834571103
20,2.0360599528523977
21,2.032242820817341
22,2.015466285313813
23,2.011429523085131
24,2.0058833522505313
25,1.9906203572328796
26,1.9851477833156495
27,1.9633179255055795
28,1.9595944787358184
29,1.952274498430485
30,1.9494786460626938
31,1.942475745209025
32,1.9343802616186692
33,1.911734913939019
34,1.9055586437466543
35,1.8895632294611975
36,1.8875938304977748
37,1.8863306362155061
38,1.878695850169509
39,1.8647597891362213
40,1.8581875311255496
41,1.8541477277643612
42,1.8381297258185463
43,1.8340183122308795
44,1.832173914572084
45,1.8171128089546182
46,1.8078174542520038
47,1.798610003823085
48,1.7939085705888123
49,1.7900216350219016
50,1.781547250684962
51,1.7775315382826706
52,1.7680127546497808
53,1.75733824012935
54,1.7511466529417423
55,1.7395131874343488
56,1.7374896976593766
57,1.7355760003919025
58,1.7255967223674022
59,1.7251157503530865
60,1.7194071304878986
61,1.7095875076840419
62,1.7077666480481961
63,1.7047823815126169
64,1.6927549948562368
65,1.687503868777822
66,1.680188841590073
67,1.671862778314954
68,1.6698968242122547
69,1.66633082851415
70,1.6595780439289352
71,1.6570447581825016
72,1.6473259807757465
73,1.6464601754307475
74,1.6395738296896272
75,1.6290101055232566
76,1.628386820232473
77,1.6208535297352762
78,1.611921471352513
79,1.609344043666997
80,1.6050094560336199
81,1.602378202502009
82,1.592068448672201
83,1.5871863247970177
84,1.5835982960532604
85,1.5783053593045722
86,1.573225828079422
87,1.5678447550947223
88,1.5548742069206987
89,1.5516630691196904
90,1.5451045085735338
91,1.5418497386161374
92,1.536191415256854
93,1.533218299183632
94,1.525773822178805
95,1.5135743541053615
96,1.5102918058846957
97,1.5000047247459676
98,1.4975760538770548
99,1.4949541317696482
