,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
144,0.3486791610717773,0.126831712108517,0.0009999752044677734,9.536743164062499e-08,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.8159340659340659,0.7569060773480663,0.7632311977715878,0.8291316526610645,0.7126760563380282,0.7757373400111297,0.042213322836114446,233,0.8562456385205862,0.8125435540069686,0.8233657858136301,0.8729166666666667,0.8280166435506241,0.8386176577116953,0.02241440476271854
145,0.30206871032714844,0.018594918267074878,0.0007999420166015625,0.0003999710083007812,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.8461538461538461,0.8038674033149171,0.8607242339832869,0.8879551820728291,0.8112676056338028,0.8419588202559822,0.031186474648342843,214,0.90648988136776,0.9282229965156794,0.9200278164116829,0.91875,0.9084604715672677,0.9163902331724779,0.007996410252247923
146,0.2980675220489502,0.06762300702930685,0.0004001617431640625,0.000490096065864152,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 15}",0.9038461538461539,0.8397790055248618,0.9192200557103064,0.9607843137254902,0.8591549295774648,0.8964941569282137,0.043112146835483235,153,0.9406838799720866,0.9519163763066202,0.9680111265646731,0.9548611111111112,0.9327323162274619,0.9496409620363906,0.012132782314523902
147,0.276062536239624,0.0671658371537774,0.0008002281188964844,0.0004001140736550456,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 20}",0.9560439560439561,0.8922651933701657,0.924791086350975,0.9299719887955182,0.8788732394366198,0.9165275459098498,0.027650309623196624,73,0.9769713886950454,0.9679442508710802,0.9520166898470097,0.9548611111111112,0.9687933425797504,0.9641173566207994,0.009314937704169631
148,0.2414548873901367,0.013188064178091782,0.000800180435180664,0.00040009025666136835,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 25}",0.8846153846153846,0.8784530386740331,0.9275766016713092,0.9523809523809523,0.8760563380281691,0.9037284362826934,0.03062412288939798,122,0.9581297976273552,0.9554006968641114,0.9728789986091794,0.9666666666666667,0.9667128987517337,0.9639578117038093,0.006351471295803973
149,0.21265015602111817,0.0359680307917456,0.0008002281188964844,0.0004001141304822542,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 30}",0.9148351648351648,0.8839779005524862,0.8941504178272981,0.9439775910364145,0.8760563380281691,0.902615470228158,0.02436732882787809,127,0.9727843684577809,0.9644599303135889,0.9520166898470097,0.9590277777777778,0.9660194174757282,0.9628616367743771,0.0069756443991843275
150,0.30106825828552247,0.04153980067644475,0.0008020401000976562,0.00040103941223176235,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 35}",0.9258241758241759,0.8784530386740331,0.9275766016713092,0.9719887955182073,0.8704225352112676,0.9148580968280468,0.03690733592964651,83,0.9720865317515701,0.9797909407665505,0.9777468706536857,0.9861111111111112,0.9743411927877947,0.9780153294141425,0.004845956432710322
151,0.26466026306152346,0.04175454806393348,0.0010002613067626952,1.9073486328124998e-07,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 40}",0.9395604395604396,0.8729281767955801,0.9192200557103064,0.9411764705882353,0.8647887323943662,0.907623817473567,0.03258976939002533,109,0.9853454291695743,0.9846689895470383,0.9749652294853964,0.9590277777777778,0.9639389736477115,0.9735892799254996,0.010658574047133874
152,0.2528573513031006,0.07117576286423753,0.0010004043579101562,3.371747880871523e-07,0.001,"(50,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 45}",0.9010989010989011,0.8922651933701657,0.935933147632312,0.9495798319327731,0.8816901408450705,0.9120756816917084,0.026057697212350857,95,0.9434752267969295,0.9923344947735192,0.9791376912378303,0.9673611111111111,0.9778085991678225,0.9720234246174424,0.016330078818180032
153,0.2520577430725098,0.04289576457418499,0.0006000518798828125,0.000489940339242533,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 50}",0.9148351648351648,0.8867403314917127,0.9415041782729805,0.957983193277311,0.8816901408450705,0.9165275459098498,0.029751022363730822,73,0.9769713886950454,0.9742160278745644,0.9930458970792768,0.9708333333333333,0.9764216366158114,0.9782976567196062,0.007683291607806766
154,0.2648599624633789,0.05824499501335242,0.0008001327514648438,0.0004000663757324219,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 55}",0.945054945054945,0.8867403314917127,0.9415041782729805,0.969187675070028,0.8901408450704226,0.9265442404006677,0.032501377166829125,22,0.9937194696441033,0.9860627177700348,0.980528511821975,0.98125,0.9750346740638003,0.9833190746599827,0.006267302409817757
155,0.25665836334228515,0.030057364561318203,0.0010001659393310547,2.611744678045111e-07,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 60}",0.9285714285714286,0.8895027624309392,0.924791086350975,0.9551820728291317,0.8732394366197183,0.9143016138007791,0.029192753964407712,87,0.9804605722260991,0.9853658536585366,0.9895688456189151,0.9722222222222222,0.9757281553398058,0.9806691298131158,0.006278075010164134
156,0.25305724143981934,0.05679660733215635,0.0006001949310302735,0.0004900571168092678,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.5879120879120879,0.4585635359116022,0.49303621169916434,0.5126050420168067,0.49859154929577465,0.5102949360044519,0.04297709296285941,255,0.5359385903698535,0.4912891986062718,0.5201668984700973,0.5472222222222223,0.5762829403606102,0.534179970005811,0.028219984572182073
