,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9,0.056012535095214845,0.005060719463147622,0.0008002758026123047,0.0004001379403725326,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.5,0.46703296703296704,0.5302197802197802,0.489010989010989,0.48626373626373626,0.4945054945054945,0.020777659781526413,171,0.5185439560439561,0.4883241758241758,0.4883241758241758,0.5082417582417582,0.507554945054945,0.5021978021978022,0.011978147998127289
10,0.09642410278320312,0.008452651584292344,0.0007982730865478515,0.0003991580012237411,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.5769230769230769,0.49725274725274726,0.4945054945054945,0.5302197802197802,0.6181318681318682,0.5434065934065934,0.047754807884924755,152,0.5693681318681318,0.47115384615384615,0.5384615384615384,0.5508241758241759,0.6009615384615384,0.5461538461538462,0.04300876602317685
11,0.17664012908935547,0.03105939048652718,0.001200103759765625,0.00039999500292731724,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.6620879120879121,0.6153846153846154,0.6565934065934066,0.5851648351648352,0.6510989010989011,0.634065934065934,0.029404589363208007,129,0.6614010989010989,0.5927197802197802,0.6504120879120879,0.625,0.6771978021978022,0.6413461538461538,0.029669693725378414
12,0.2584587574005127,0.05069667517105851,0.0012001991271972656,0.00040018562408369803,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.7032967032967034,0.7005494505494505,0.6868131868131868,0.6181318681318682,0.6868131868131868,0.6791208791208792,0.03124630155629215,116,0.7060439560439561,0.6806318681318682,0.6792582417582418,0.6751373626373627,0.7012362637362637,0.6884615384615385,0.01261644231121431
13,0.3316753387451172,0.027330880680064083,0.0016002655029296875,0.0004898819678685542,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.728021978021978,0.7527472527472527,0.6895604395604396,0.6620879120879121,0.7142857142857143,0.7093406593406594,0.03124630155629216,88,0.7342032967032966,0.7259615384615384,0.6909340659340659,0.6861263736263736,0.7032967032967034,0.7081043956043956,0.018978923920867006
14,0.4388993263244629,0.058987282984405254,0.0019983768463134764,4.279331235157884e-06,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.7335164835164835,0.7362637362637363,0.7005494505494505,0.6813186813186813,0.7197802197802198,0.7142857142857143,0.020777659781526413,72,0.7245879120879121,0.739010989010989,0.7314560439560439,0.7410714285714286,0.7520604395604396,0.7376373626373626,0.009275792866007777
15,0.5365217685699463,0.14343504333795085,0.002200412750244141,0.00040016177157428304,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.7362637362637363,0.728021978021978,0.7692307692307693,0.6978021978021978,0.7362637362637363,0.7335164835164835,0.02278729819047005,20,0.7520604395604396,0.7403846153846154,0.7850274725274725,0.7122252747252747,0.7554945054945055,0.7490384615384615,0.023563198183998154
16,0.6145395278930664,0.06822252283618034,0.002800464630126953,0.0004000664041494148,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.75,0.7527472527472527,0.7472527472527473,0.7032967032967034,0.7142857142857143,0.7335164835164835,0.020558557070186473,20,0.742445054945055,0.7493131868131868,0.7699175824175825,0.7465659340659341,0.760989010989011,0.7538461538461538,0.01012764208305866
17,0.7337666988372803,0.04066720907244722,0.0030004024505615235,2.431401974483864e-07,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.7335164835164835,0.7032967032967034,0.75,0.7087912087912088,0.760989010989011,0.7313186813186813,0.022480519280745886,30,0.728021978021978,0.7431318681318682,0.7616758241758241,0.7438186813186813,0.7754120879120879,0.750412087912088,0.016429628030265847
18,0.05701298713684082,0.009340062304998608,0.0008000850677490235,0.00040004265820625033,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.48626373626373626,0.5,0.510989010989011,0.5,0.5,0.49945054945054945,0.007847723547849277,166,0.5171703296703297,0.5,0.5096153846153846,0.5,0.5,0.5053571428571428,0.006982563201724647
19,0.09562206268310547,0.020582277403368696,0.0008002758026123047,0.00040013796878444314,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.5961538461538461,0.5164835164835165,0.45879120879120877,0.521978021978022,0.5494505494505495,0.5285714285714286,0.04486020632296747,155,0.5982142857142857,0.4848901098901099,0.45535714285714285,0.5082417582417582,0.5604395604395604,0.5214285714285714,0.05156023287199891
20,0.17924084663391113,0.02252059577745779,0.0010000705718994141,3.8738433859996607e-07,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.6538461538461539,0.6043956043956044,0.6510989010989011,0.6098901098901099,0.6263736263736264,0.6291208791208791,0.02041118200110628,136,0.6414835164835165,0.6195054945054945,0.6586538461538461,0.6401098901098901,0.625,0.6369505494505494,0.013774671578815019
21,0.2540576457977295,0.04540217321380462,0.001200246810913086,0.00039992333879854,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.7060439560439561,0.6730769230769231,0.7142857142857143,0.5934065934065934,0.6978021978021978,0.676923076923077,0.04397664352475547,120,0.7053571428571429,0.6737637362637363,0.7081043956043956,0.6401098901098901,0.698489010989011,0.6851648351648352,0.02557897384396563
