,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
113,0.30407190322875977,0.025141562663559932,0.0010001659393310547,1.9466795466607238e-07,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.618421052631579,0.5759075907590759,0.6237623762376238,0.606043956043956,0.02140349752831877,104,0.5899339933993399,0.6046128500823723,0.6095551894563427,0.601367344312685,0.00833257921065022
114,0.3730880419413249,0.01134821089438698,0.0003333091735839844,0.00047137035374583886,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.59375,0.6402640264026402,0.5907590759075908,0.6082417582417582,0.02265744723304962,101,0.6113861386138614,0.6342668863261944,0.6070840197693574,0.6175790149031377,0.01193009768365744
115,0.3677496910095215,0.07022597528715561,0.0006668567657470703,0.0004715389511856095,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.5,0.599009900990099,0.5528052805280528,0.5505494505494506,0.04046307220111747,148,0.5,0.6350906095551895,0.5543657331136738,0.5631521142229544,0.05549936076056075
116,0.41309372584025067,0.061202065972636034,0.0006667772928873698,0.00047148274534186793,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.6743421052631579,0.4884488448844885,0.5478547854785478,0.5703296703296703,0.07755434897003972,137,0.6955445544554455,0.48352553542009885,0.5395387149917628,0.5728696016224357,0.08970777413679652
117,0.11836075782775879,0.026404904256425034,0.0006667772928873698,0.00047148274534186793,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.5213815789473685,0.5,0.6254125412541254,0.548901098901099,0.05475778764139355,150,0.5123762376237624,0.5,0.6013179571663921,0.5378980649300514,0.04512837143735451
118,0.3124043146769206,0.05641794994501263,0.0010001659393310547,1.9466795466607238e-07,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.59375,0.6468646864686468,0.5891089108910891,0.6098901098901099,0.02619208740728335,98,0.6311881188118812,0.6968698517298187,0.6087314662273476,0.6455964789230159,0.03739691948600985
119,0.2733955383300781,0.005186759768797774,0.0006667772928873698,0.00047148278552956437,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.6480263157894737,0.594059405940594,0.6105610561056105,0.6175824175824176,0.02258935804225101,85,0.6320132013201321,0.6120263591433278,0.642504118616145,0.628847893026535,0.012642200179448199
120,0.3494124412536621,0.04859343753698755,0.0010004043579101562,1.9466795466607238e-07,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.59375,0.6105610561056105,0.6881188118811881,0.6307692307692307,0.04109629799678913,65,0.6394389438943895,0.6416803953871499,0.7182866556836903,0.6664686649884098,0.0366522772914201
121,0.2964006265004476,0.009845656140710837,0.0010002454121907551,2.9736021254650284e-07,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.6332236842105263,0.5891089108910891,0.6105610561056105,0.610989010989011,0.018017240651560015,96,0.5973597359735974,0.6070840197693574,0.6153212520593081,0.6065883359340877,0.007341130334070821
122,0.36208216349283856,0.03380082903397634,0.000999768575032552,2.9736021254650284e-07,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.6233552631578947,0.6072607260726073,0.6765676567656765,0.6357142857142857,0.02960270475150225,57,0.6707920792079208,0.6235584843492586,0.6902800658978583,0.6615435431516793,0.028013019895211922
123,0.44443416595458984,0.11190107257151329,0.0010003248850504558,2.9736021254650284e-07,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.6299342105263158,0.6749174917491749,0.7178217821782178,0.6741758241758242,0.03589358310507416,39,0.6485148514851485,0.6754530477759473,0.7372322899505767,0.6870667297372242,0.037138068326090255
124,0.4881107807159424,0.12680638236710434,0.0010002454121907551,1.1239159602905075e-07,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.5888157894736842,0.6716171617161716,0.7046204620462047,0.654945054945055,0.04873492581416802,47,0.5792079207920792,0.6869851729818781,0.7380560131795717,0.6680830356511764,0.06621252253432565
125,0.4274303913116455,0.046445762304674613,0.0010002454121907551,1.1239159602905075e-07,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.4786184210526316,0.49834983498349833,0.6254125412541254,0.5340659340659341,0.0650396156308249,160,0.4801980198019802,0.5041186161449753,0.6144975288303131,0.5329380549257562,0.05849221925488436
126,0.22438422838846842,0.04831721953142765,0.0016669432322184246,0.0004716513427792448,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.4868421052631579,0.5,0.6287128712871287,0.5384615384615384,0.06399072488587136,158,0.5123762376237624,0.5189456342668863,0.6079077429983526,0.5464098716296671,0.04356818701930123
127,0.4524356524149577,0.14806544455868234,0.0016671021779378254,0.00047142655959197545,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.5707236842105263,0.6666666666666666,0.6270627062706271,0.6214285714285714,0.03938096441140701,79,0.5717821782178217,0.6886326194398682,0.6696869851729819,0.6433672609435573,0.05120580901995042
