,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
90,0.14323253631591798,0.045156017320846044,0.0026007175445556642,0.0004900182760210782,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 60}",0.521978021978022,0.5164835164835165,0.5604395604395604,0.5769230769230769,0.5796703296703297,0.5510989010989011,0.026895029122022875,238,0.5226648351648352,0.5260989010989011,0.5391483516483516,0.6614010989010989,0.7582417582417582,0.6015109890109891,0.09374876725027771
91,0.15103449821472167,0.030239135733194193,0.001600027084350586,0.0004898819214545809,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.6401098901098901,0.6510989010989011,0.5192307692307693,0.6153846153846154,0.6510989010989011,0.6153846153846154,0.049815503106123656,134,0.6462912087912088,0.6483516483516484,0.5384615384615384,0.6586538461538461,0.6298076923076923,0.6243131868131868,0.04391094870867166
92,0.19284372329711913,0.05448585698924061,0.001800203323364258,0.0004001379403725326,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.7335164835164835,0.6868131868131868,0.7225274725274725,0.7115384615384616,0.6923076923076923,0.7093406593406594,0.017668060649245622,22,0.7465659340659341,0.6668956043956044,0.7190934065934066,0.7355769230769231,0.7218406593406593,0.7179945054945054,0.027395496400698726
93,0.18104109764099122,0.05399382619447729,0.001800537109375,0.00040006657465132997,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",0.6620879120879121,0.6181318681318682,0.6510989010989011,0.5467032967032966,0.6510989010989011,0.6258241758241758,0.04221840156549133,114,0.665521978021978,0.6270604395604396,0.7074175824175825,0.5721153846153846,0.6703296703296703,0.6484890109890109,0.04589515742629235
94,0.1796410083770752,0.056051170644163255,0.0014000892639160155,0.0004894150203550524,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 15}",0.6208791208791209,0.7115384615384616,0.5521978021978022,0.5494505494505495,0.6291208791208791,0.6126373626373627,0.05960968727523304,138,0.6648351648351648,0.6971153846153846,0.5487637362637363,0.6126373626373627,0.6978021978021978,0.6442307692307692,0.056926829079950794
95,0.1704390048980713,0.07350297278555118,0.0016002655029296875,0.0004898820142825233,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 20}",0.46703296703296704,0.4807692307692308,0.5384615384615384,0.6346153846153846,0.6098901098901099,0.5461538461538461,0.06705548171705099,251,0.49244505494505497,0.5013736263736264,0.6304945054945055,0.7211538461538461,0.6078296703296703,0.5906593406593406,0.08547334231977315
96,0.17023854255676268,0.03358932628759815,0.00200042724609375,2.431401974483864e-07,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 25}",0.6510989010989011,0.6373626373626373,0.6648351648351648,0.554945054945055,0.6456043956043956,0.6307692307692307,0.03895290521926614,107,0.6854395604395604,0.6291208791208791,0.7039835164835165,0.6105769230769231,0.6490384615384616,0.6556318681318682,0.034648619140688404
97,0.15383710861206054,0.05236885948678257,0.0015985965728759766,0.0004874641923088873,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 30}",0.6401098901098901,0.5824175824175825,0.5989010989010989,0.5384615384615384,0.554945054945055,0.582967032967033,0.03545552924154213,195,0.7211538461538461,0.5947802197802198,0.6126373626373627,0.6119505494505495,0.584478021978022,0.625,0.04924215858738452
98,0.23925437927246093,0.08609255272048644,0.002000570297241211,0.0,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 35}",0.5824175824175825,0.5082417582417582,0.6098901098901099,0.5796703296703297,0.6428571428571429,0.5846153846153846,0.04448174647914089,194,0.7060439560439561,0.5542582417582418,0.6428571428571429,0.6538461538461539,0.782967032967033,0.6679945054945055,0.0754114623965731
99,0.1942441463470459,0.062340381680106666,0.001600503921508789,0.0004898819214545809,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 40}",0.6126373626373627,0.5961538461538461,0.6071428571428571,0.6373626373626373,0.554945054945055,0.6016483516483516,0.026973489469524325,149,0.6820054945054945,0.5975274725274725,0.6682692307692307,0.7953296703296703,0.5892857142857143,0.6664835164835166,0.07424269472535404
