,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
97,0.9546170711517334,0.27591987609916585,0.0010004997253417968,2.4314019744838644e-07,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.39285714285714285,0.6685082872928176,0.6768802228412256,0.23249299719887956,0.11549295774647887,0.41847523650528656,0.2259934147978459,23,0.4668527564549895,0.7644599303135888,0.8198887343532685,0.2534722222222222,0.15048543689320387,0.49103181604745466,0.26679611327190916
98,1.0662417888641358,0.33807466379019907,0.0012024879455566407,0.0004034524972152046,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.6428571428571429,0.6160220994475138,0.1532033426183844,0.33613445378151263,0.3267605633802817,0.41624930439621594,0.1874076490310908,24,0.7292393579902303,0.7379790940766551,0.14534075104311545,0.39444444444444443,0.41262135922330095,0.4839250013555493,0.22470108571411476
99,0.2070469379425049,0.018125885489167,0.001000213623046875,0.0006324097532533071,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.10164835164835165,0.10220994475138122,0.13649025069637882,0.12885154061624648,0.10422535211267606,0.11463550361713967,0.014907886382856228,173,0.11444521981856245,0.11219512195121951,0.14255910987482615,0.11597222222222223,0.11095700416088766,0.11922573560554359,0.01179564736142662
100,0.32607412338256836,0.031113810325667315,0.001000356674194336,4.101908334275545e-07,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.1620879120879121,0.08839779005524862,0.09749303621169916,0.0784313725490196,0.15211267605633802,0.11574846967167501,0.034498180164358724,171,0.15212840195394278,0.09686411149825784,0.10013908205841446,0.09861111111111111,0.16296809986130376,0.122142161296606,0.029129907342284413
101,0.43629908561706543,0.08520247223311249,0.0008000373840332031,0.000400018706226792,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.11263736263736264,0.2541436464088398,0.25348189415041783,0.15406162464985995,0.17183098591549295,0.18920422927100725,0.05627977478152459,105,0.12212142358688068,0.2843205574912892,0.28372739916550765,0.1673611111111111,0.22468793342579751,0.21644368495611718,0.06404392820690154
102,0.5133169174194336,0.13115442703182292,0.0010001659393310547,3.015782985847835e-07,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.18406593406593408,0.10773480662983426,0.39275766016713093,0.1876750700280112,0.1352112676056338,0.20144685587089595,0.10023210080809283,99,0.24284717376133985,0.11428571428571428,0.5361613351877608,0.1701388888888889,0.12413314840499307,0.23751325210573934,0.15607594757684337
103,0.5539253711700439,0.1554370182626403,0.0008002758026123047,0.0004001379971963517,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.47802197802197804,0.17679558011049723,0.2785515320334262,0.18487394957983194,0.12394366197183099,0.2493043962159154,0.1255211214105651,78,0.6022330774598744,0.15261324041811847,0.33588317107093185,0.2111111111111111,0.1407766990291262,0.2885234598178324,0.1714351371476791
104,0.6025368213653565,0.12194880763730119,0.001000213623046875,1.784161275279017e-07,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.25,0.19060773480662985,0.403899721448468,0.18487394957983194,0.2056338028169014,0.24707846410684475,0.08164115029407991,79,0.2868108862526169,0.21881533101045297,0.5076495132127955,0.24444444444444444,0.1768377253814147,0.2869115800603449,0.11600177196717393
105,0.7743760108947754,0.223451997023771,0.000999784469604492,4.672030911985737e-07,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.554945054945055,0.4447513812154696,0.4818941504178273,0.27170868347338933,0.14366197183098592,0.3806343906510851,0.14993996415303337,36,0.6678297278436846,0.5038327526132405,0.5855354659248957,0.27569444444444446,0.12413314840499307,0.43140510784625163,0.20177234681926862
106,0.8321893215179443,0.23777422856438613,0.0012001991271972656,0.00040042407103115196,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.38461538461538464,0.1464088397790055,0.6685236768802229,0.45098039215686275,0.07042253521126761,0.3444629938786867,0.21516945750662975,47,0.4521981856245639,0.17770034843205576,0.7941585535465925,0.5402777777777777,0.1144244105409154,0.4157518551843811,0.24798928143292587
107,0.643145751953125,0.05699324511301599,0.0010003089904785157,1.9073486328125e-07,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.23076923076923078,0.24033149171270718,0.19498607242339833,0.2184873949579832,0.15774647887323945,0.20868113522537562,0.02949089582846172,96,0.17096999302163293,0.23414634146341465,0.1787204450625869,0.23055555555555557,0.12205270457697642,0.18728900793603329,0.04162477541478432
108,0.24125456809997559,0.036915696362861884,0.0008002281188964844,0.0004001140736550456,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.08241758241758242,0.1270718232044199,0.1894150417827298,0.09243697478991597,0.10422535211267606,0.11908736783528102,0.03818441952715497,166,0.0928122819260293,0.09547038327526132,0.16481223922114047,0.08888888888888889,0.11650485436893204,0.1116977295360504,0.028229380786735075
109,0.35948166847229,0.06696101979481497,0.000800323486328125,0.00040016182839471806,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.1565934065934066,0.13535911602209943,0.14484679665738162,0.2184873949579832,0.14647887323943662,0.16026711185308848,0.02976857770302799,129,0.1374738311235171,0.12961672473867597,0.14255910987482615,0.22708333333333333,0.1393897364771151,0.15522454710949352,0.03618200704842736
